total_false_alarm,total_missed_detection,total_speaker_confusion,speech_total,classification_error,total_frames,ece,exname,domain,selection,direction,seed,duration,der
75624.0,141492.0,34709.0,617187.0,286534.0,616179,8.047819137573242,webvideo-confidence-worst-soft_segmentation-v1-a3__240@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,confidence,worst,3,240,40.8020583712878
5574.0,6119.0,11.0,355044.0,11715.0,421627,0.7656141184270382,audiobooks-random-worst-soft_segmentation-v1-a2__120@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,random,worst,2,120,3.2964928290578066
8237.0,13043.0,9468.0,398798.0,40216.0,453564,1.2463823892176151,court-confidence-worst-soft_segmentation-v1-a3__300@DIHARD_court.SpeakerDiarization.Adaptation.development,court,confidence,worst,3,300,7.710169058019348
136044.0,148707.0,89002.0,2153456.0,462755.0,2092020,1.250301767140627,cts-confidence-worst-soft_segmentation-v1-a2__180@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,confidence,worst,2,180,17.355961765645546
24266.0,64632.0,18235.0,513222.0,125368.0,456494,5.929945781826973,meeting-random-worst-soft_segmentation-v1-a1__180@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,random,worst,1,180,20.874592281702657
6444.0,13806.0,10969.0,398798.0,42188.0,453564,3.5022608935832977,court-random-worst-soft_segmentation-v1-a2__120@DIHARD_court.SpeakerDiarization.Adaptation.development,court,random,worst,2,120,7.828273963259595
127503.0,146891.0,95600.0,2153456.0,465594.0,2092020,2.527313306927681,cts-confidence-worst-soft_segmentation-v1-a3__180@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,confidence,worst,3,180,17.181405145960728
67488.0,151556.0,33603.0,617187.0,286250.0,616179,8.98989662528038,webvideo-confidence-worst-soft_segmentation-v1-a1__300@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,confidence,worst,1,300,40.93524328931102
5908.0,6535.0,0.0,355044.0,12443.0,421627,0.15644959639757872,audiobooks-confidence-worst-soft_segmentation-v1-a3__60@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,confidence,worst,3,60,3.5046360451099017
4855.0,5061.0,0.0,355044.0,9916.0,421627,0.16212700866162777,audiobooks-random-worst-soft_segmentation-v1-a3__180@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,random,worst,3,180,2.7928932751996935
95230.0,134755.0,35809.0,617187.0,301603.0,616179,9.329057484865189,webvideo-confidence-worst-soft_segmentation-v1-a2__30@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,confidence,worst,2,30,43.06539185044403
6046.0,12913.0,9071.0,398798.0,37101.0,453564,2.740867994725704,court-random-worst-soft_segmentation-v1-a2__1200@DIHARD_court.SpeakerDiarization.Adaptation.development,court,random,worst,2,1200,7.028621006123401
4632.0,5122.0,0.0,355044.0,9754.0,421627,0.944726075977087,audiobooks-confidence-worst-soft_segmentation-v1-a2__240@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,confidence,worst,2,240,2.747265127702482
8479.0,15125.0,13759.0,398798.0,51122.0,453564,2.0417390391230583,court-random-worst-soft_segmentation-v1-a3__60@DIHARD_court.SpeakerDiarization.Adaptation.development,court,random,worst,3,60,9.368903555183326
20508.0,38596.0,11111.0,342609.0,81326.0,420455,3.8763508200645447,socio_field-random-worst-soft_segmentation-v1-a2__180@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,random,worst,2,180,20.494207682810433
21720.0,147618.0,25530.0,489048.0,220398.0,426608,15.969909727573395,restaurant-confidence-worst-soft_segmentation-v1-a3__240@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,confidence,worst,3,240,39.84639544584581
14012.0,43885.0,8724.0,342609.0,75345.0,420455,5.798545479774475,socio_field-random-worst-soft_segmentation-v1-a3__1200@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,random,worst,3,1200,19.445198462387154
12397.0,13467.0,10962.0,356093.0,47788.0,497221,2.989213541150093,maptask-random-worst-soft_segmentation-v1-a1__240@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,random,worst,1,240,10.341680403714761
76656.0,138701.0,34702.0,617187.0,284761.0,616179,9.239757061004639,webvideo-random-worst-soft_segmentation-v1-a2__60@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,random,worst,2,60,40.5159214306199
20562.0,8390.0,3084.0,338534.0,35120.0,427487,0.8166271261870861,broadcast_interview-confidence-worst-soft_segmentation-v1-a3__180@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,confidence,worst,3,180,9.463155842544618
22014.0,7155.0,3224.0,338534.0,35617.0,427487,4.010225459933281,broadcast_interview-random-worst-soft_segmentation-v1-a2__300@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,random,worst,2,300,9.568610538380193
30551.0,61731.0,16274.0,513222.0,124830.0,456494,2.302337996661663,meeting-random-worst-soft_segmentation-v1-a2__240@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,random,worst,2,240,21.151860208642653
148532.0,146460.0,86666.0,2153456.0,468324.0,2092020,1.7935596406459808,cts-confidence-worst-soft_segmentation-v1-a2__120@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,confidence,worst,2,120,17.723046117496715
5810.0,14657.0,13043.0,398798.0,46553.0,453564,4.359510540962219,court-random-worst-soft_segmentation-v1-a3__120@DIHARD_court.SpeakerDiarization.Adaptation.development,court,random,worst,3,120,8.402750264544958
20707.0,7159.0,1904.0,338534.0,31674.0,427487,4.533622786402702,broadcast_interview-confidence-worst-soft_segmentation-v1-a1__1200@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,confidence,worst,1,1200,8.793799145728347
8720.0,13672.0,9368.0,356093.0,41128.0,497221,0.6849341560155153,maptask-confidence-worst-soft_segmentation-v1-a3__1200@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,confidence,worst,3,1200,8.919018346330875
85909.0,144638.0,35005.0,617187.0,300557.0,616179,9.444427490234375,webvideo-confidence-worst-soft_segmentation-v1-a3__30@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,confidence,worst,3,30,43.02618169209656
22363.0,6786.0,2980.0,338534.0,35109.0,427487,4.7056373208761215,broadcast_interview-random-worst-soft_segmentation-v1-a2__180@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,random,worst,2,180,9.490627233896742
49943.0,161993.0,34812.0,617187.0,281560.0,616179,9.061791002750397,webvideo-random-worst-soft_segmentation-v1-a1__30@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,random,worst,1,30,39.9794551732295
58973.0,141987.0,34669.0,617187.0,270298.0,616179,9.362143278121948,webvideo-random-worst-soft_segmentation-v1-a2__180@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,random,worst,2,180,38.17789422006621
3944.0,5076.0,0.0,355044.0,9020.0,421627,0.10095018660649657,audiobooks-random-worst-soft_segmentation-v1-a3__240@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,random,worst,3,240,2.5405301878077085
23185.0,69384.0,16515.0,513222.0,125599.0,456494,7.161315530538559,meeting-confidence-worst-soft_segmentation-v1-a2__60@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,confidence,worst,2,60,21.25473966431681
19603.0,7922.0,2600.0,338534.0,32725.0,427487,5.007827281951904,broadcast_interview-random-worst-soft_segmentation-v1-a1__1200@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,random,worst,1,1200,8.898663058954197
10698.0,11735.0,11875.0,356093.0,46183.0,497221,1.9119907170534134,maptask-random-worst-soft_segmentation-v1-a1__600@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,random,worst,1,600,9.634561757743061
15806.0,12207.0,10202.0,398798.0,48417.0,453564,1.5485947951674461,court-confidence-worst-soft_segmentation-v1-a3__30@DIHARD_court.SpeakerDiarization.Adaptation.development,court,confidence,worst,3,30,9.582545549375874
13875.0,13451.0,15072.0,356093.0,57470.0,497221,0.5197403952479362,maptask-random-worst-soft_segmentation-v1-a1__60@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,random,worst,1,60,11.906440171528224
19710.0,8824.0,2456.0,338534.0,33446.0,427487,0.5323962774127722,broadcast_interview-confidence-worst-soft_segmentation-v1-a3__240@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,confidence,worst,3,240,9.154176537659438
11379.0,11787.0,10794.0,398798.0,44754.0,453564,1.5974361449480057,court-confidence-worst-soft_segmentation-v1-a3__60@DIHARD_court.SpeakerDiarization.Adaptation.development,court,confidence,worst,3,60,8.515589345984683
34912.0,125543.0,34195.0,489048.0,228845.0,426608,9.74629521369934,restaurant-random-worst-soft_segmentation-v1-a1__240@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,random,worst,1,240,39.80181904434738
91673.0,177497.0,93902.0,2153456.0,456974.0,2092020,6.331872195005417,cts-random-worst-soft_segmentation-v1-a2__600@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,random,worst,2,600,16.859968348552282
138682.0,146113.0,85354.0,2153456.0,455503.0,2092020,1.3432753272354603,cts-confidence-worst-soft_segmentation-v1-a3__300@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,confidence,worst,3,300,17.188602878349965
2853.0,6591.0,1.0,355044.0,9446.0,421627,0.4303484223783016,audiobooks-random-worst-soft_segmentation-v1-a1__1200@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,random,worst,1,1200,2.660233661180023
66535.0,143150.0,33663.0,617187.0,277011.0,616179,7.668028771877289,webvideo-random-worst-soft_segmentation-v1-a2__120@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,random,worst,2,120,39.428568650992325
17100.0,82098.0,49985.0,559416.0,199168.0,842082,9.25668552517891,clinical-random-worst-soft_segmentation-v1-a1__30@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,random,worst,1,30,26.667631959043003
21469.0,8579.0,3694.0,338534.0,37436.0,427487,4.2229387909173965,broadcast_interview-random-worst-soft_segmentation-v1-a1__60@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,random,worst,1,60,9.967093408638423
6268.0,12512.0,8309.0,398798.0,35398.0,453564,2.0532526075839996,court-confidence-worst-soft_segmentation-v1-a2__1200@DIHARD_court.SpeakerDiarization.Adaptation.development,court,confidence,worst,2,1200,6.7926619491572175
62780.0,155758.0,35285.0,617187.0,289108.0,616179,12.553316354751587,webvideo-ce-worst-soft_segmentation-v1-a3__120@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,3,120,41.125785215826
70023.0,105382.0,36060.0,489048.0,247525.0,426608,13.987325131893158,restaurant-ce-worst-soft_segmentation-v1-a3__240@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,3,240,43.24013184799856
9138.0,95830.0,14098.0,513222.0,133164.0,456494,7.536453753709793,meeting-ce-worst-soft_segmentation-v1-a1__300@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,1,300,23.19970694942929
15222.0,41065.0,13196.0,460658.0,82679.0,563732,4.027871787548065,socio_lab-ce-worst-soft_segmentation-v1-a1__300@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,1,300,15.08342414546149
6088.0,15739.0,18093.0,398798.0,58013.0,453564,6.212649866938591,court-ce-worst-soft_segmentation-v1-a2__600@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,2,600,10.010080291275282
24622.0,41617.0,13686.0,342609.0,93611.0,420455,6.6787973046302795,socio_field-ce-worst-soft_segmentation-v1-a1__180@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,1,180,23.328342221015795
15551.0,12242.0,14056.0,398798.0,55905.0,453564,2.8742797672748566,court-ce-worst-soft_segmentation-v1-a1__240@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,1,240,10.493783820380242
28056.0,55502.0,51506.0,559416.0,186570.0,842082,3.6466695368289948,clinical-ce-worst-soft_segmentation-v1-a2__600@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,2,600,24.143749910621075
35617.0,2721.0,5924.0,338534.0,50186.0,427487,6.374781578779221,broadcast_interview-ce-worst-soft_segmentation-v1-a1__180@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,1,180,13.07460993578193
51274.0,148964.0,35332.0,617187.0,270902.0,616179,3.7013351917266846,webvideo-ce-worst-soft_segmentation-v1-a2__180@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,2,180,38.16833471865091
15399.0,12132.0,14054.0,356093.0,55639.0,497221,3.4387335181236267,maptask-ce-worst-soft_segmentation-v1-a3__240@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,3,240,11.678129028090977
40437.0,138710.0,30253.0,489048.0,239653.0,426608,12.610508501529694,restaurant-ce-worst-soft_segmentation-v1-a3__60@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,3,60,42.8178829071993
44640.0,133486.0,29771.0,489048.0,237668.0,426608,9.68923419713974,restaurant-ce-worst-soft_segmentation-v1-a2__300@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,2,300,42.510551111547336
19838.0,41392.0,13193.0,460658.0,87616.0,563732,3.126610442996025,socio_lab-ce-worst-soft_segmentation-v1-a2__120@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,2,120,16.15580322061052
21674.0,6966.0,3832.0,338534.0,36304.0,427487,4.397713392972946,broadcast_interview-ce-worst-soft_segmentation-v1-a3__600@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,3,600,9.591946451464255
140010.0,155670.0,92926.0,2153456.0,481532.0,2092020,3.172966092824936,cts-ce-worst-soft_segmentation-v1-a1__300@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,1,300,18.045690276467223
5368.0,4815.0,0.0,355044.0,10183.0,421627,0.7665994577109814,audiobooks-ce-worst-soft_segmentation-v1-a3__600@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,3,600,2.8680952220006533
13260.0,13656.0,16416.0,398798.0,59748.0,453564,3.453484922647476,court-ce-worst-soft_segmentation-v1-a2__300@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,2,300,10.86565128210272
15643.0,10419.0,16022.0,356093.0,58106.0,497221,1.114627718925476,maptask-ce-worst-soft_segmentation-v1-a3__120@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,3,120,11.818260959917774
57734.0,30724.0,20128.0,460658.0,128714.0,563732,13.212472200393677,socio_lab-ce-worst-soft_segmentation-v1-a1__30@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,1,30,23.571934059540915
115829.0,168796.0,95548.0,2153456.0,475721.0,2092020,2.3902660235762596,cts-ce-worst-soft_segmentation-v1-a2__600@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,2,600,17.65408719750949
14955.0,86798.0,15971.0,513222.0,133695.0,456494,9.244875609874725,meeting-ce-worst-soft_segmentation-v1-a1__30@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,1,30,22.938221666257487
24002.0,66424.0,16140.0,513222.0,122706.0,456494,1.138906180858612,meeting-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,1,1200,20.7641137753253
5525.0,5014.0,138.0,355044.0,10815.0,421627,0.22032412234693766,audiobooks-ce-worst-soft_segmentation-v1-a1__180@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,1,180,3.0072329063440026
20132.0,40434.0,13170.0,342609.0,86906.0,420455,3.3296167850494385,socio_field-ce-worst-soft_segmentation-v1-a1__300@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,1,300,21.521909815562346
40500.0,6791.0,12529.0,398798.0,72349.0,453564,8.507750183343887,court-ce-worst-soft_segmentation-v1-a3__60@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,3,60,15.000075226054294
14718.0,88759.0,15052.0,513222.0,133581.0,456494,9.38384085893631,meeting-ce-worst-soft_segmentation-v1-a1__60@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,1,60,23.095073866669786
6960.0,97203.0,15735.0,513222.0,135633.0,456494,8.502502739429474,meeting-ce-worst-soft_segmentation-v1-a2__300@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,2,300,23.361820031097654
13393.0,43285.0,13709.0,460658.0,84096.0,563732,5.049040913581848,socio_lab-ce-worst-soft_segmentation-v1-a1__240@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,1,240,15.279665174598076
20792.0,7333.0,3364.0,338534.0,34853.0,427487,4.994054511189461,broadcast_interview-ce-worst-soft_segmentation-v1-a3__1200@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,3,1200,9.301576798785351
21682.0,40611.0,12018.0,342609.0,86329.0,420455,7.016982138156891,socio_field-ce-worst-soft_segmentation-v1-a2__600@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,2,600,21.68973961571354
9741.0,90985.0,16549.0,513222.0,133824.0,456494,8.513927459716797,meeting-ce-worst-soft_segmentation-v1-a3__600@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,3,600,22.850735159443673
142058.0,158724.0,95799.0,2153456.0,492380.0,2092020,3.544415161013603,cts-ce-worst-soft_segmentation-v1-a3__300@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,3,300,18.416025217139335
6108.0,6004.0,121.0,355044.0,12354.0,421627,0.5024153739213943,audiobooks-ce-worst-soft_segmentation-v1-a1__300@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,1,300,3.4454884465024054
6566.0,4983.0,158.0,355044.0,11865.0,421627,0.07325438200496137,audiobooks-ce-worst-soft_segmentation-v1-a3__180@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,3,180,3.2973377947522
20736.0,41269.0,14601.0,342609.0,91207.0,420455,6.230122223496437,socio_field-ce-worst-soft_segmentation-v1-a3__180@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,3,180,22.359599426751778
9099.0,3281.0,323.0,355044.0,13026.0,421627,1.128165889531374,audiobooks-ce-worst-soft_segmentation-v1-a2__60@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,2,60,3.577866405290612
26035.0,58276.0,47033.0,559416.0,178377.0,842082,4.517079517245293,clinical-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,1,1200,23.47877071803452
24350.0,48138.0,11443.0,342609.0,95374.0,420455,9.514964371919632,socio_field-ce-worst-soft_segmentation-v1-a2__60@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,2,60,24.49760514172132
65770.0,160774.0,36172.0,617187.0,298888.0,616179,15.136383473873138,webvideo-ce-worst-soft_segmentation-v1-a2__30@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,2,30,42.56667752237166
3550.0,5995.0,0.0,355044.0,9545.0,421627,0.5500768311321735,audiobooks-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,2,1200,2.6883991843264496
40868.0,6820.0,12123.0,398798.0,71934.0,453564,8.402804285287857,court-ce-worst-soft_segmentation-v1-a1__60@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,1,60,14.997818444425498
34231.0,53895.0,71802.0,559416.0,231730.0,842082,10.368499904870987,clinical-ce-worst-soft_segmentation-v1-a3__30@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,3,30,28.58838503010282
30738.0,57222.0,67338.0,559416.0,222636.0,842082,7.301221787929535,clinical-ce-worst-soft_segmentation-v1-a3__180@DIHARD_clinical.SpeakerDiarization.Adaptation.development,clinical,ce,worst,3,180,27.76073619631902
15175.0,38191.0,14121.0,460658.0,81608.0,563732,5.125760659575462,socio_lab-ce-worst-soft_segmentation-v1-a3__300@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,3,300,14.650130899713018
49799.0,33063.0,19598.0,460658.0,122058.0,563732,10.19056811928749,socio_lab-ce-worst-soft_segmentation-v1-a2__30@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,2,30,22.242097174042346
51028.0,154098.0,33470.0,617187.0,272066.0,616179,4.067005217075348,webvideo-ce-worst-soft_segmentation-v1-a1__600@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,1,600,38.658623723442005
14993.0,11047.0,16429.0,356093.0,58898.0,497221,0.789392925798893,maptask-ce-worst-soft_segmentation-v1-a1__180@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,1,180,11.926378783070716
13794.0,12392.0,12641.0,356093.0,51468.0,497221,3.316659852862358,maptask-ce-worst-soft_segmentation-v1-a1__300@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,1,300,10.903612258595368
4501.0,5029.0,0.0,355044.0,9530.0,421627,0.23321087937802076,audiobooks-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,1,1200,2.684174355854486
35512.0,32445.0,16259.0,460658.0,100475.0,563732,8.776305615901947,socio_lab-ce-worst-soft_segmentation-v1-a1__60@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,1,60,18.28167534266202
23060.0,49405.0,11471.0,342609.0,95407.0,420455,9.828711301088333,socio_field-ce-worst-soft_segmentation-v1-a1__60@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,1,60,24.499064531287853
118524.0,174161.0,94294.0,2153456.0,481273.0,2092020,2.4835254997015,cts-ce-worst-soft_segmentation-v1-a1__120@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,1,120,17.9701373048718
17042.0,10775.0,13093.0,356093.0,54003.0,497221,1.1369538493454456,maptask-ce-worst-soft_segmentation-v1-a2__120@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,2,120,11.488571805679976
71704.0,104928.0,36409.0,489048.0,249450.0,426608,20.872408151626587,restaurant-ce-worst-soft_segmentation-v1-a2__180@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,2,180,43.56239060378531
71786.0,151317.0,37540.0,617187.0,298183.0,616179,17.21251606941223,webvideo-ce-worst-soft_segmentation-v1-a1__60@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,1,60,42.230798769254704
66499.0,145021.0,34097.0,617187.0,279714.0,616179,6.885907799005508,webvideo-ce-worst-soft_segmentation-v1-a1__300@DIHARD_webvideo.SpeakerDiarization.Adaptation.development,webvideo,ce,worst,1,300,39.796204391861785
40953.0,6931.0,11926.0,398798.0,71736.0,453564,8.527152240276337,court-ce-worst-soft_segmentation-v1-a3__30@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,3,30,14.997567690911188
18042.0,11316.0,16343.0,398798.0,62044.0,453564,4.262934252619743,court-ce-worst-soft_segmentation-v1-a2__120@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,2,120,11.459686357504301
21531.0,7191.0,3935.0,338534.0,36592.0,427487,4.611728712916374,broadcast_interview-ce-worst-soft_segmentation-v1-a2__600@DIHARD_broadcast_interview.SpeakerDiarization.Adaptation.development,broadcast_interview,ce,worst,2,600,9.646593842863641
50202.0,123975.0,35878.0,489048.0,245933.0,426608,16.566914319992065,restaurant-ce-worst-soft_segmentation-v1-a1__600@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,1,600,42.95181659060051
49260.0,114818.0,33926.0,489048.0,231930.0,426608,15.469570457935333,restaurant-ce-worst-soft_segmentation-v1-a2__1200@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,2,1200,40.48764129492402
7511.0,4750.0,331.0,355044.0,12923.0,421627,0.7404516916722059,audiobooks-ce-worst-soft_segmentation-v1-a1__120@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,1,120,3.5466026745980783
127463.0,171373.0,94717.0,2153456.0,488270.0,2092020,3.086364082992077,cts-ce-worst-soft_segmentation-v1-a1__30@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,1,30,18.275414032141825
44648.0,36694.0,17519.0,460658.0,116380.0,563732,10.69139614701271,socio_lab-ce-worst-soft_segmentation-v1-a3__30@DIHARD_socio_lab.SpeakerDiarization.Adaptation.development,socio_lab,ce,worst,3,30,21.46082343083155
130472.0,171912.0,97327.0,2153456.0,497038.0,2092020,3.8282953202724457,cts-ce-worst-soft_segmentation-v1-a2__120@DIHARD_cts.SpeakerDiarization.Adaptation.development,cts,ce,worst,2,120,18.561372974418795
28971.0,41292.0,10537.0,342609.0,91337.0,420455,5.2578795701265335,socio_field-ce-worst-soft_segmentation-v1-a2__30@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,2,30,23.583735395158914
70269.0,107924.0,36169.0,489048.0,250531.0,426608,19.60129737854004,restaurant-ce-worst-soft_segmentation-v1-a1__180@DIHARD_restaurant.SpeakerDiarization.Adaptation.development,restaurant,ce,worst,1,180,43.83250723855327
11991.0,4144.0,10.0,355044.0,16155.0,421627,2.0435474812984467,audiobooks-ce-worst-soft_segmentation-v1-a3__30@DIHARD_audiobooks.SpeakerDiarization.Adaptation.development,audiobooks,ce,worst,3,30,4.547323711990627
28476.0,39986.0,12774.0,342609.0,94010.0,420455,6.785044074058533,socio_field-ce-worst-soft_segmentation-v1-a1__120@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,1,120,23.710994165360514
15614.0,10922.0,17483.0,356093.0,61502.0,497221,1.195777952671051,maptask-ce-worst-soft_segmentation-v1-a2__300@DIHARD_maptask.SpeakerDiarization.Adaptation.development,maptask,ce,worst,2,300,12.361658330829306
21591.0,38043.0,9041.0,342609.0,77716.0,420455,6.589925289154053,socio_field-ce-worst-soft_segmentation-v1-a1__1200@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,1,1200,20.044715696318544
25311.0,41512.0,12219.0,342609.0,91261.0,420455,6.258228421211243,socio_field-ce-worst-soft_segmentation-v1-a3__120@DIHARD_socio_field.SpeakerDiarization.Adaptation.development,socio_field,ce,worst,3,120,23.070614023566222
13545.0,87957.0,16665.0,513222.0,134832.0,456494,6.233709678053856,meeting-ce-worst-soft_segmentation-v1-a1__600@DIHARD_meeting.SpeakerDiarization.Adaptation.development,meeting,ce,worst,1,600,23.02453908834773
11614.0,14239.0,16608.0,398798.0,59069.0,453564,3.683921694755554,court-ce-worst-soft_segmentation-v1-a2__180@DIHARD_court.SpeakerDiarization.Adaptation.development,court,ce,worst,2,180,10.64724497113827
